Symbol,ALF,ALF,ALF,average,healthy,healthy,count,t-test,fold change
GRTP1,51.016015,26.0514075,66.7045135,47.92397867,175.665292,330.8529775,253.2591348,0.04146,0.189229023
CAPN10,63.7476505,49.152726,44.9463015,52.61555933,22.2582945,29.3356005,25.7969475,0.041465,2.039604078
SLC22A18,249.551768,91.149846,292.316738,211.0061173,470.047046,627.734141,548.8905935,0.04148,0.384422906
CYP2C18,52.3725905,31.7149935,75.859687,53.315757,414.239534,874.125601,644.1825675,0.041486,0.0827649795
YPEL5,54.8751895,199.396245,238.1178575,164.129764,396.0673685,522.0749525,459.0711605,0.041489,0.357525757
LOC101060321,526.332825,301.667541,476.786584,434.9289833,123.288654,141.054398,132.171526,0.041492,3.290640552
ASGR1,632.910284,43.423987,483.775055,386.7031087,1930.90739,1227.976114,1579.441752,0.041493,0.244835309
LINC00925,31.2119105,32.4357425,22.119788,28.589147,12.140134,15.1810375,13.66058575,0.041505,2.092819995
ARHGEF15,135.5027355,178.5951455,118.7918165,144.2965658,64.2843755,66.394294,65.33933475,0.041505,2.208418043
AMDHD1,23.905181,15.343034,58.474039,32.57408467,1127.182401,2532.051322,1829.616862,0.041522,0.0178037738
LIPG,13.648413,18.898204,50.329225,27.62528067,352.377543,172.881848,262.6296955,0.041529,0.105187194
OAT,58.945884,103.774444,159.679688,107.466672,472.083231,922.20842,697.1458255,0.041538,0.154152357
TRAM2-AS1,72.732448,92.282762,117.332541,94.115917,182.721917,280.715142,231.7185295,0.041602,0.406164829
RBM25,1820.680196,1688.965715,1070.415192,1526.687034,562.4023037,405.3102887,483.8562962,0.04162,3.155248874
PITPNB,90.005021,100.720688,497.178025,229.3012447,1007.180299,775.557993,891.369146,0.04169,0.257246109
CLSPN,17.617582,18.78914525,13.9957225,16.80081658,8.085664,10.88921625,9.487440125,0.041706,1.770848233
SPAG9,34.3259042,26.2257114,81.1628014,47.238139,116.8821862,143.1064406,129.9943134,0.041721,0.363386196
TIMM23B,13.356648,10.382735,19.088636,14.27600633,211.281322,100.598211,155.9397665,0.041738,0.091548209
ZNF182,162.3429075,158.523837,114.5996075,145.1554507,82.900883,60.8891895,71.89503625,0.041783,2.018991272
DUSP19,14.340044,15.69364767,12.04120567,14.02496578,9.496084333,9.074173333,9.285128833,0.041792,1.510476164
PIGP,37.447623,35.379083,94.66891,55.831872,290.348535,580.390371,435.369453,0.041832,0.128240214
FAM220A,45.374479,73.979943,130.056741,83.13705433,241.036502,185.94432,213.490411,0.041833,0.389418213
PGK1,60.79174833,240.9035787,164.2643992,155.3199087,492.9551827,372.0473742,432.5012784,0.041848,0.359120115
NR5A1,31.006997,42.793904,33.335966,35.712289,14.194323,20.993524,17.5939235,0.041849,2.029808132
CMIP,91.345986,127.1112063,97.9713825,105.4761916,59.692554,52.62183875,56.15719638,0.041871,1.87823108
EIF1AY,13.6616575,35.4259305,11.1105025,20.06603017,187.3293655,95.7896635,141.5595145,0.041886,0.141749781
SALL4,177.559436,112.09751,119.833679,136.496875,43.165017,47.267276,45.2161465,0.041904,3.018763994
IFI35,47.849324,67.028369,85.922078,66.933257,111.737372,124.129167,117.9332695,0.041909,0.567551949
C7orf60,15.995375,17.974625,21.960037,18.64334567,27.366485,35.241778,31.3041315,0.041984,0.595555436
CDC23,12.8726045,18.591247,76.4283975,35.964083,118.646038,156.2623265,137.4541823,0.042002,0.261644152
RBM6,235.0385733,193.1608893,287.9961843,238.7318823,123.6777117,108.9838903,116.330801,0.042002,2.052181196
PALM,132.367338,184.3459,192.406894,169.7067107,91.908885,77.890514,84.8996995,0.042042,1.998908261
SLC27A2,52.0274035,13.0226875,35.671248,33.57377967,755.8174705,1690.608678,1223.213074,0.042095,0.0274472047
NBPF10,1119.430279,976.063487,1230.740482,1108.744749,2436.853809,1718.700765,2077.777287,0.042107,0.533620593
POLR2I,60.506768,89.272793,344.061635,164.613732,593.929604,540.450019,567.1898115,0.04212,0.290226885
C4A,1819.078141,60.884038,904.2889477,928.083709,3295.379956,3068.73256,3182.056258,0.042127,0.291661628
ELP4,20.68232,15.786199,20.720415,19.062978,61.636894,116.363809,89.0003515,0.042127,0.214189918
AP1G1,55.52896467,56.340798,198.1004723,103.3234117,377.1868137,295.5097207,336.3482672,0.042147,0.307191747
RBBP5,34.368495,20.599245,37.423589,30.79710967,52.27309,64.564379,58.4187345,0.042149,0.527178651
PPP1R10,406.054349,329.0485745,269.7501015,334.9510083,159.6502435,162.7536405,161.201942,0.042152,2.077834821
PRMT3,10.564794,10.242747,37.336594,19.38137833,187.423896,96.199995,141.8119455,0.042195,0.136669575
LINC01420,73.661429,106.947463,79.55725,86.72204733,35.6731375,44.670134,40.17163575,0.042196,2.158788053
C4orf29,25.43735633,34.75322733,66.526638,42.23907389,95.561076,98.65136133,97.10621867,0.042207,0.434978053
FLI1,14.857191,15.9963465,14.85607975,15.23653908,11.89719025,13.43513675,12.6661635,0.042232,1.202932449
SLC46A2,17.827474,16.348946,17.368872,17.181764,14.534825,15.400706,14.9677655,0.042249,1.14791777
BCAR1,77.0470285,70.0420685,79.783738,75.62427833,62.17147,63.377969,62.7747195,0.04225,1.20469321
CPN1,69.045196,27.648387,30.832781,42.508788,463.289087,228.720761,346.004924,0.042254,0.12285602
DNAJC21,59.51223686,60.54930414,63.05735257,61.03963119,96.25232057,76.593174,86.42274729,0.04226,0.706291261
GRM2,50.31242,51.9428705,46.0691095,49.44146667,30.3142115,39.85839,35.08630075,0.042263,1.40913877
TECPR1,213.9012293,160.315389,236.5016677,203.572762,102.7031857,105.6220477,104.1626167,0.04227,1.954374501
ATP6AP1L,52.8936815,39.3570875,33.864883,42.03855067,10.662118,19.1850595,14.92358875,0.042274,2.816919668
CXorf21,591.815264,816.989118,377.835891,595.5467577,38.891441,37.211933,38.051687,0.042275,15.65099486
DEK,67.672382,230.218741,194.239563,164.043562,583.27697,393.274863,488.2759165,0.042284,0.335964885
OSGEPL1,26.1731085,46.652292,41.8112265,38.212209,63.378804,75.5709405,69.47487225,0.042302,0.550014815
C5,445.946919,7.019247,253.289383,235.4185163,1127.55606,2136.208468,1631.882264,0.042304,0.144261949
BATF,129.303029,107.59116,127.76988,121.5546897,52.187067,85.798531,68.992799,0.042347,1.76184604
GTF2A1,49.8973255,40.767395,101.7561225,64.140281,142.7675655,155.378301,149.0729333,0.042395,0.430261078
ZBTB10,27.24802829,30.47267757,24.87302657,27.53124414,53.29401957,86.06621971,69.68011964,0.042419,0.395109025
NDE1,81.3644006,67.3952444,97.5416822,82.1004424,46.3090708,39.439713,42.8743919,0.042421,1.914906282
CASP3,27.951597,77.064357,89.584837,64.86693033,140.768929,167.263474,154.0162015,0.042428,0.421169524
CTA-445C9.15,48.7598135,30.5914645,72.6886975,50.67999183,213.608212,128.526895,171.0675535,0.042433,0.296257185
RALB,126.1622655,141.805381,137.3654335,135.1110267,109.3118015,83.231319,96.27156025,0.042495,1.403436553
NANOG,29.670154,24.9396295,24.0722675,26.22735033,18.5516385,12.7989355,15.675287,0.042503,1.673165559
RIMS3,54.00083,75.5011315,56.077786,61.85991583,34.2140995,25.4619035,29.8380015,0.042503,2.073192329
MCOLN3,14.8164895,19.4484895,19.85267525,18.03921808,10.75713025,11.11605225,10.93659125,0.042511,1.649436983
DUSP14,18.344559,75.354069,110.258225,67.98561767,179.207595,195.271241,187.239418,0.04253,0.363094579
COX19,101.163904,105.297134,73.707841,93.38962633,50.685387,49.062503,49.873945,0.04257,1.87251332
GAPDHS,11.176437,12.926337,9.243023,11.11526567,5.976144,6.731892,6.354018,0.042573,1.749328641
GUCY1B3,98.961866,70.037232,82.9114575,83.97018517,46.951192,47.614938,47.283065,0.042596,1.775904019
ZNF438,109.275704,119.4214925,161.634321,130.1105058,63.704539,53.739846,58.7221925,0.042617,2.215695638
ATMIN,71.913392,117.298666,98.71017633,95.97407811,150.341662,159.261252,154.801457,0.042619,0.619981749
SMYD3,32.771586,25.727908,20.622593,26.374029,41.656272,41.973955,41.8151135,0.042622,0.630729581
PARP15,11.9036505,14.1126425,15.486859,13.834384,7.27674,9.5689675,8.42285375,0.042713,1.642481801
CD33,48.906641,45.443841,33.650936,42.66713933,17.814698,24.084069,20.9493835,0.042715,2.036677563
DUXAP10,13.211149,14.057791,15.8169755,14.36197183,11.156112,9.148933,10.1525225,0.042751,1.414621029
BTG1,424.7274217,250.051911,589.6167213,421.4653513,829.4003513,882.086933,855.7436422,0.042753,0.492513564
GALNT16,42.67510367,35.93117533,53.829521,44.14526667,20.210138,22.13803167,21.17408483,0.042767,2.084872476
BRD2,2470.338369,2542.574181,1493.709637,2168.874062,778.7184273,536.0618767,657.390152,0.042786,3.299218973
NECAP1,25.572218,64.389054,52.178224,47.379832,242.476366,137.000458,189.738412,0.042792,0.249711334
CGNL1,162.95033,25.702678,94.5058815,94.3862965,254.6799095,296.3485775,275.5142435,0.042824,0.342582276
DECR1,274.647577,153.023716,303.768314,243.8132023,1268.863565,2596.936049,1932.899807,0.042831,0.126138562
UBR5,48.32942667,86.823043,98.13165467,77.76137478,155.661578,138.5799787,147.1207783,0.042852,0.528554672
EBLN3,104.946802,34.526763,282.0412287,140.5049312,772.374718,482.7369967,627.5558573,0.042892,0.223892311
PKIB,20.143602,24.307861,21.2159735,21.8891455,11.0386,16.044961,13.5417805,0.042909,1.616415618
FAM13B,27.652729,25.423829,54.845487,35.974015,116.416923,79.695113,98.056018,0.042933,0.366872077
GATSL2,333.332363,374.632701,249.37872,319.1145947,166.155611,146.30335,156.2294805,0.042989,2.04260165
RP11-803D5.4,671.411268,1084.755086,514.546933,756.904429,13.162926,15.129974,14.14645,0.042995,53.50490257
CLDN19,70.089242,83.27378167,75.249648,76.20422389,48.013561,59.728143,53.870852,0.042998,1.414572465
RPL6,3291.721528,2777.032264,3724.042001,3264.265264,4454.655825,4464.858017,4459.756921,0.043,0.731937933
SIN3B,58.43638833,56.53244933,78.69368433,64.554174,35.02173933,31.53041967,33.2760795,0.043006,1.93995732
FLCN,101.6487536,77.1622498,117.306295,98.70576613,43.4835806,50.4246424,46.9541115,0.043021,2.102175145
FAM66C,8.110235667,7.751983,6.263915,7.375377889,5.062457,4.640924,4.8516905,0.043067,1.520166608
ID4,29.8003458,31.7143224,59.822482,40.44571673,79.5869318,98.6380264,89.1124791,0.043103,0.453872647
SNRPG,226.372733,713.558769,935.966304,625.2992687,1789.410041,1464.242925,1626.826483,0.043131,0.384367525
IQGAP1,205.4175793,205.3740427,216.40586,209.0658273,165.2625543,109.9419147,137.6022345,0.043148,1.519349072
LSM14A,67.96053567,112.413879,258.5286747,146.3010298,488.9741093,378.0912973,433.5327033,0.043154,0.3374625
CREG1,236.087564,659.061934,293.914571,396.3546897,1340.729864,2432.43592,1886.582892,0.043192,0.21009132
BCL7B,67.460931,29.296884,63.013587,53.257134,102.740209,110.719694,106.7299515,0.043201,0.498989583
DND1,175.9832425,153.995018,173.6139555,167.864072,121.373582,68.8134885,95.09353525,0.043217,1.765252197
ATP1A1,232.667587,87.454865,403.811783,241.3114117,1002.124569,657.713209,829.918889,0.043233,0.290765055
DCK,10.131382,39.34271,62.076947,37.18367967,98.050792,129.889145,113.9699685,0.043237,0.326258576
MST1L,11.9946555,9.4383625,6.893087,9.442035,22.0535065,16.2571995,19.155353,0.043238,0.492918872
MRPL47,103.7032605,174.3286875,301.405812,193.14592,727.0285495,473.084422,600.0564858,0.043238,0.321879564
ERLEC1,105.8531643,62.13317833,232.1686283,133.3849903,507.0064327,351.5846177,429.2955252,0.043244,0.310706687
RFX6,10.360004,8.42102,8.133263,8.971429,5.794256,6.026931,5.9105935,0.043245,1.517855863
CKMT2-AS1,34.510502,29.405375,63.2417525,42.3858765,88.0115885,88.5397935,88.275691,0.043256,0.480153438
EPN2-AS1,18.485982,18.609422,12.532859,16.54275433,7.438568,8.09697,7.767769,0.043267,2.129666102
IARS2,232.146694,73.931257,123.327979,143.13531,349.507546,344.11539,346.811468,0.043284,0.412717927
TUFM,143.5057355,151.147261,361.829505,218.8275005,514.4320425,554.411807,534.4219248,0.043292,0.409465799
FAM138A,21.704582,22.713576,18.577154,20.99843733,14.254721,16.022703,15.138712,0.043319,1.387068948
ASCC2,33.172073,43.398038,121.081868,65.883993,195.059252,180.991223,188.0252375,0.043325,0.350399733
SEC24D,17.85466767,18.523251,36.15742433,24.17844767,178.6813067,92.49918133,135.590244,0.043335,0.178319966
ACTL6A,17.246093,14.460699,124.198985,51.96859233,367.817332,220.890969,294.3541505,0.043411,0.176551247
SIGLEC15,69.688403,101.897327,64.211421,78.59905033,24.801073,29.449263,27.125168,0.04342,2.897642895
COPE,96.4846615,81.5501605,94.969495,91.001439,71.885945,62.2104895,67.04821725,0.043432,1.357253671
DHRS7B,41.265852,30.723008,80.854376,50.94774533,131.567811,211.979037,171.773424,0.04344,0.296598532
IBTK,45.0486735,31.6042875,348.377727,141.676896,919.9565935,588.618871,754.2877323,0.04346,0.187828716
SPARCL1,26.59655,20.780224,186.892179,78.089651,308.975156,470.440408,389.707782,0.04346,0.200380014
CAV2,40.16559933,89.897115,275.075581,135.0460984,426.227218,592.207991,509.2176045,0.043465,0.265203122
HLA-C,1031.132511,1178.46804,1226.530243,1145.376931,1612.553176,2171.347315,1891.950246,0.043465,0.605394848
PTPN7,41.6234355,60.295196,55.0683585,52.32899667,28.3926145,27.9034375,28.148026,0.043511,1.859064528
LYRM4,21.8274505,47.755926,52.481659,40.68834517,92.0712485,78.687758,85.37950325,0.043514,0.476558701
NDUFS3,31.746358,84.195298,217.0481375,110.9965978,331.8695305,435.690235,383.7798828,0.043521,0.289219427
NDUFB8,122.5388707,196.1275967,583.2048477,300.6237717,877.3220517,1008.906965,943.1145083,0.043532,0.318756385
GPR84,22.624813,24.332337,15.871465,20.94287167,10.249379,8.952328,9.6008535,0.043543,2.181355196
ZCCHC24,374.16117,281.707184,415.7132795,357.1938778,646.241521,525.9246885,586.0831048,0.043546,0.609459435
LINC00937,63.1807145,56.5160875,41.5301325,53.7423115,26.856619,24.786642,25.8216305,0.043618,2.081290393
NCOA2,43.935497,49.374398,166.8253605,86.71175183,287.3945843,247.8038023,267.5991933,0.043692,0.324035924
GMDS,20.721357,38.631216,37.83508833,32.39588711,68.737023,55.97635567,62.35668933,0.043721,0.51952545
E2F4,297.7058115,309.068267,208.8509805,271.8750197,124.1646285,141.3594985,132.7620635,0.043728,2.047836653
SDR42E1,22.2253925,15.21116,17.7532095,18.39658733,26.8503325,32.183818,29.51707525,0.043747,0.623252378
SP6,54.00366,68.509482,46.879073,56.46407167,29.439301,28.226205,28.832753,0.043799,1.958330919
ACP1,39.14338275,86.8769905,116.2804145,80.76692925,185.6671383,277.8646778,231.765908,0.043813,0.348484943
SNORD50A,802.394742,959.455492,524.781441,762.2105583,252.49041,125.989481,189.2399455,0.043842,4.027746659
GYG2,54.112639,37.85663233,56.21304067,49.394104,110.0300003,79.71848733,94.87424383,0.043873,0.520627117
CCS,166.483856,128.643039,149.453299,148.193398,197.621361,238.870744,218.2460525,0.043881,0.679019832
PROSC,39.5363506,68.904621,178.4880884,95.64302,278.9804522,418.931957,348.9562046,0.043887,0.274083162
TSPY26P,44.469932,51.702375,35.71204,43.961449,18.91249,25.6111925,22.26184125,0.043921,1.974744519
GALNT1,544.3215665,445.05527,767.0170735,585.4646367,1003.72311,991.9526773,997.8378936,0.043947,0.586733216
TIMM17A,93.33305975,87.456889,378.5011123,186.4303537,599.4001645,605.2383885,602.3192765,0.043947,0.309520816
RIOK2,14.722186,16.1300605,30.807327,20.55319117,121.1002785,65.622255,93.36126675,0.043967,0.220146876
POLR2H,85.073122,75.891059,356.224419,172.3962,647.225214,538.592124,592.908669,0.043969,0.2907635
PSMD9,63.7729425,57.638228,54.3352905,58.58215367,194.5519595,117.2473435,155.8996515,0.043984,0.375768343
SPG21,309.3224055,344.1319415,265.4979625,306.3174365,653.560106,466.303793,559.9319495,0.044071,0.547061901
SUV420H1,64.26085633,44.37003033,119.9213607,76.18408244,198.4829303,165.7822037,182.132567,0.044075,0.418289182
OSBPL7,76.516896,62.121749,51.26611067,63.30158522,26.831582,34.036924,30.434253,0.044109,2.079945423
CYGB,93.58554033,90.41969367,74.853997,86.28641033,37.61023833,59.983465,48.79685167,0.044118,1.768278227
HTATSF1,100.927163,72.2648055,123.0770585,98.75634233,157.337419,185.6972595,171.5173393,0.044119,0.575780517
SWSAP1,37.487514,27.921954,46.863799,37.42442233,88.068938,63.728907,75.8989225,0.044148,0.493082393
THOP1,79.828416,50.178905,86.845287,72.28420267,206.351418,136.860198,171.605808,0.044191,0.421222356
YTHDF3,183.6937845,138.113487,604.652942,308.8200712,917.152311,999.555124,958.3537175,0.04421,0.322240177
EHD1,164.9602022,149.9925112,218.810603,177.9211055,92.3841456,80.6274542,86.5057999,0.044229,2.056753486
TMEM241,561.538976,489.487805,351.490706,467.505829,223.3455025,144.1933335,183.769418,0.044255,2.543980571
LAMA5-AS1,91.747048,114.725322,59.312935,88.59510167,161.800073,155.148614,158.4743435,0.044264,0.559050126
LOC646762,30.0284425,36.068073,29.4302435,31.842253,17.1941515,23.0630165,20.128584,0.044273,1.581942028
CDK19,109.8672105,143.7490825,95.764145,116.460146,38.79569125,60.1662615,49.48097638,0.044277,2.353634761
SRRM2,2652.479612,2374.247509,1481.370083,2169.365735,719.8632668,535.1420733,627.50267,0.044286,3.45714184
LEP,15.289364,15.293597,12.540611,14.374524,9.969817,10.674262,10.3220395,0.044317,1.392605018
ANKRD22,32.314409,44.6823635,34.945522,37.31409817,22.4292865,17.483274,19.95628025,0.044331,1.869792251
ABCD3,476.6226555,23.4783305,278.5677125,259.5562328,816.858784,1227.430203,1022.144494,0.044337,0.253933015
NOVA1,11.66119167,10.91331733,12.43166633,11.66872511,9.14153,9.932367,9.5369485,0.044348,1.223528166
ASB17,6.106902,6.344515,6.542963,6.33146,7.944288,7.095198,7.519743,0.044404,0.841978243
USP45,9.2693395,10.204727,19.635963,13.0366765,26.358097,33.9584805,30.15828875,0.044413,0.432275074
TXNDC11,89.094045,80.014073,111.915809,93.67464233,308.961636,188.680585,248.8211105,0.044433,0.376473854
DSN1,51.085952,61.112354,79.269866,63.822724,28.356039,28.189941,28.27299,0.044437,2.257374406
MIR4800,173.1453133,171.7822933,133.1204763,159.349361,85.25145267,107.5385527,96.39500267,0.044484,1.653087365
ZNF236,63.390602,43.905635,51.106409,52.800882,85.655828,75.3005345,80.47818125,0.04451,0.656089404
RUSC2,217.35126,317.709007,326.329151,287.129806,149.216353,94.880784,122.0485685,0.044529,2.35258643
WDR6,393.6434345,345.6905625,521.0805205,420.1381725,149.303446,213.135047,181.2192465,0.044538,2.318397083
RALGAPA1,18.98409575,21.10147025,39.37326975,26.48627858,62.43702588,52.00882475,57.22292531,0.044542,0.462861317
IFNE,8.063997,11.382898,10.406791,9.951228667,5.873205,5.497348,5.6852765,0.044545,1.75035087
PPAPDC3,33.731212,40.640665,41.752836,38.70823767,28.482472,27.025637,27.7540545,0.044548,1.394687672
HIST3H3,25.349962,26.021274,23.889384,25.08687333,22.289485,22.450805,22.370145,0.044562,1.121444377
ZNF33A,40.55883267,22.754465,44.759703,36.02433356,63.31091733,67.90144767,65.6061825,0.044602,0.549099676
LOC646482,12.937466,17.70635,14.494619,15.046145,9.343454,8.47611,8.909782,0.044623,1.688722014
U2SURP,544.1481612,415.578011,492.5684078,484.0981933,331.2484922,232.14841,281.6984511,0.044651,1.718497888
GHRL,41.8693655,39.048505,32.3030565,37.740309,16.3946085,25.616598,21.00560325,0.044676,1.796678179
TCEAL8,17.115312,20.205676,56.593779,31.30492233,81.597049,107.247318,94.4221835,0.044706,0.331542029
UHRF2,30.119326,9.818383,45.713064,28.55025767,203.254947,107.547333,155.40114,0.044761,0.183719744
LRRC2,34.107267,13.071215,9.8868545,19.02177883,49.8075425,68.9452555,59.376399,0.04481,0.320359253
HSD17B6,44.811895,23.145969,25.5390475,31.16563717,1930.806743,4497.998457,3214.4026,0.044818,0.00969562343
AP5B1,17.453531,19.522404,21.573887,19.51660733,14.693062,13.964274,14.328668,0.044824,1.362067104
GDE1,33.1059445,32.077014,149.8840825,71.68901367,304.841612,226.487889,265.6647505,0.044839,0.269847669
PEF1,77.729192,80.438908,187.817351,115.3284837,272.177591,269.788789,270.98319,0.04488,0.42559276
GPI,337.594055,66.672017,207.99149,204.085854,701.46293,517.915732,609.689331,0.044883,0.334737453
OSBPL6,35.836492,31.00462667,47.00233067,37.94781644,57.00630933,60.41846433,58.71238683,0.044915,0.646334079
RCBTB1,7.924401667,13.28723567,29.06991567,16.76051767,41.76467667,49.41109467,45.58788567,0.044947,0.367652885
ACVRL1,49.046827,46.848285,66.9291495,54.27475383,21.956208,29.1804585,25.56833325,0.044965,2.122733355
PRRC1,81.041032,81.2381135,223.5582465,128.612464,583.3614935,360.2110975,471.7862955,0.04499,0.272607461
OST4,174.065782,315.872503,317.673049,269.203778,569.032508,912.527216,740.779862,0.045008,0.363405907
LOC101927166,1286.237781,1270.797669,626.1906135,1061.075355,140.112735,116.6901645,128.4014498,0.045048,8.263733444
ANXA8,125.0146665,160.981754,208.55801,164.8514768,42.7996625,69.3524715,56.076067,0.045058,2.939783148
ZP1,41.855754,31.050396,31.547907,34.818019,19.11211,20.213873,19.6629915,0.045063,1.770738649
FAM73A,32.10476,15.0383905,117.1005805,54.74791033,178.9325825,237.9213815,208.426982,0.045081,0.262671895
AGXT,188.1879567,22.228076,77.32143767,95.91249011,695.6039973,1479.256222,1087.43011,0.045098,0.0882010616
CCT4,112.395016,127.715829,185.176544,141.762463,492.3007945,300.9913535,396.646074,0.045122,0.357402915
LRRC61,67.552826,75.891059,47.971806,63.80523033,101.437902,97.656111,99.5470065,0.045151,0.640955791
TFAP2A,15.31838167,16.05456,12.29707667,14.55667278,10.05520733,8.386470667,9.220839,0.045193,1.578671179
LOC93444,52.418069,45.8095105,36.174397,44.80065883,21.938058,26.036539,23.9872985,0.0452,1.86768255
SLC23A2,57.0934485,56.744663,60.91057325,58.24956158,115.0430795,82.547111,98.79509525,0.045236,0.589599731
LOC101928274,406.703153,306.5840957,263.1121267,325.4664584,158.8398517,104.717967,131.7789093,0.045309,2.469791715
DUT,1455.835064,1110.675428,1559.742513,1375.417668,465.3928663,824.636972,645.0149192,0.045316,2.13238117
RNF38,24.5136795,30.8305315,51.531491,35.625234,67.53847,79.088783,73.3136265,0.045325,0.485929229
LOC100133315,73.427878,90.633948,110.207418,91.42308133,49.823855,35.905112,42.8644835,0.045348,2.132839915
SNHG10,8.583196,8.594606,9.444327,8.874043,9.993892,10.322102,10.157997,0.0454,0.873601656
IGFL1,27.237632,26.893448,21.38806,25.17304667,17.514096,16.414281,16.9641885,0.045421,1.48389336
CYLD,42.00285029,50.102839,70.824272,54.3099871,138.472652,96.66507286,117.5688624,0.045432,0.461941929
B3GALNT2,14.104044,15.77810925,31.1125945,20.33158258,56.591341,42.26346225,49.42740162,0.045437,0.411342331
LINC00838,20.555111,15.903968,14.336169,16.93174933,8.475312,9.307657,8.8914845,0.045463,1.904265742
LINC00959,12.002276,26.273494,26.029284,21.435018,46.333584,39.86348,43.098532,0.045472,0.497349144
GPD1,65.7283875,65.57889225,35.46609075,55.5911235,95.0192855,107.0694988,101.0443921,0.045499,0.550165352
ACBD5,141.2745905,129.957571,325.731089,198.9877502,721.344413,1374.069822,1047.707118,0.04551,0.189926886
DLL4,215.104689,150.427873,133.465495,166.3326857,62.937295,56.888573,59.912934,0.045527,2.77624003
CYR61,68.12286,103.775961,477.975677,216.6248327,1370.428349,820.301546,1095.364947,0.045544,0.197764985
SLC35A5,28.373824,10.389558,41.189961,26.65111433,76.645404,131.229518,103.937461,0.045558,0.256414906
STON1,11.481776,9.5809715,16.378748,12.4804985,21.1659795,21.074791,21.12038525,0.045569,0.590921915
RAB1A,43.47723325,229.061723,351.4369145,207.9919569,846.1445555,578.5757673,712.3601614,0.04559,0.291975841
PITHD1,54.999573,73.40294133,84.467216,70.95657678,159.7293797,114.8398003,137.28459,0.045591,0.51685755
CEP70,33.571934,26.6049916,39.8110354,33.32932033,57.8575646,86.561411,72.2094878,0.045679,0.461564281
TXNDC9,43.06351733,54.24836033,64.446894,53.91959056,240.9242507,134.3517383,187.6379945,0.045702,0.287359661
MED13,256.5426437,184.0340578,279.7653038,240.1140018,363.259421,362.6880105,362.9737158,0.045703,0.661518979
TXNRD3,43.927407,57.457207,73.162439,58.182351,99.359822,91.517963,95.4388925,0.045736,0.60962936
TDP1,37.32439933,34.95415133,31.019947,34.43283256,26.961326,21.90653667,24.43393133,0.045743,1.409221958
PAK2,36.46438017,36.08192267,91.57800767,54.7081035,183.5457082,130.322599,156.9341536,0.045748,0.348605464
SESN1,125.609323,138.585557,84.823354,116.3394113,181.03928,220.935218,200.987249,0.045763,0.578839762
C15orf37,43.590342,50.328785,46.175952,46.69835967,202.265433,112.465977,157.365705,0.045823,0.296750551
FRA10AC1,80.81071167,65.82105067,134.1496827,93.593815,178.8946073,185.5629727,182.22879,0.045835,0.513606083
LRRFIP2,41.4776424,49.0220682,67.095008,52.53157287,100.1141292,82.6213144,91.3677218,0.045848,0.57494673
PPP1R16A,51.171579,34.620529,63.562149,49.78475233,85.665616,114.5568,100.111208,0.045853,0.497294492
LOC100294341,10.9746065,10.7582025,10.6446995,10.79250283,19.355422,14.4086165,16.88201925,0.045886,0.639289807
ZMAT3,40.4381446,54.8272738,52.7158978,49.3271054,111.5431368,194.5630014,153.0530691,0.045895,0.322287594
LOC102724873,28.753928,30.964635,25.134296,28.28428633,21.672295,18.708204,20.1902495,0.045898,1.400888401
FKBP11,173.5405703,66.35310267,432.1417087,224.0117939,656.9431007,733.05746,695.0002803,0.045954,0.322318998
MED12,65.23408125,69.09709575,69.855791,68.06232267,41.52492875,56.31777725,48.921353,0.046006,1.391260022
WDR41,52.06527067,61.263848,77.00044833,63.443189,179.3316153,115.6389633,147.4852893,0.046012,0.430166217
SLC1A1,38.057957,42.9453955,39.1343005,40.04588433,563.178784,260.2439355,411.7113598,0.046023,0.0972668919
DPH6,10.20169033,12.31274933,20.51874067,14.34439344,58.22364867,34.49892167,46.36128517,0.046063,0.309404569
TMEM165,30.458229,23.71327683,43.6721055,32.61453711,89.57298083,61.20382583,75.38840333,0.046082,0.43262008
KLHL8,30.83023767,26.92209333,105.5786977,54.44367622,169.394144,158.4992553,163.9466997,0.046094,0.332081563
PCTP,112.7556,40.549057,125.768227,93.02429467,499.601863,1046.919868,773.2608655,0.046114,0.120301309
HAPLN3,199.833851,211.754098,132.452159,181.3467027,70.836527,80.84992,75.8432235,0.046157,2.391073247
SLC25A33,80.089104,35.537382,78.517379,64.71462167,676.86372,324.58219,500.722955,0.04617,0.129242371
LOC100233156,206.7412637,148.5596797,208.22522,187.8420544,68.94798433,110.891835,89.91990967,0.04619,2.088992917
SEC61G,53.936764,193.315509,204.371707,150.5413267,1229.149016,619.785285,924.4671505,0.046225,0.162841185
RP11-66N11.8,81.739312,80.706427,62.262996,74.90291167,33.748236,49.701139,41.7246875,0.046283,1.795170106
DUSP11,8.815174,23.724129,64.034741,32.191348,193.535683,112.838891,153.187287,0.0463,0.210143731
TDRP,48.939152,30.97114133,74.97708033,51.62912456,130.6782507,101.821661,116.2499558,0.046349,0.44412167
MORC3,17.449112,20.716066,118.899067,52.35474833,226.115609,181.238487,203.677048,0.046368,0.257047855
APOA5,347.680777,133.329707,163.020755,214.6770797,473.860878,580.6705525,527.2657153,0.046397,0.4071516
PLAC9,87.4224735,97.6632455,85.162635,90.08278467,45.2675005,68.7928275,57.030164,0.046411,1.579563837
PTDSS1,106.830554,51.200938,311.288498,156.4399967,464.365474,550.738756,507.552115,0.046415,0.3082245
